trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
4198970,05:36:00,05:36:00,112,8,0,0
4198970,05:39:00,05:39:00,111,9,0,0
4198970,05:42:00,05:42:00,110,10,0,0
4198970,05:45:00,05:45:00,108,11,0,0
4198970,05:48:00,05:48:00,106,12,0,0
4198970,05:51:00,05:51:00,105,13,0,0
4198970,06:00:00,06:00:00,56,14,1,0
4198970,06:07:00,06:07:00,4,15,1,0
4198970,06:17:00,06:17:00,1,16,0,0
4198972,05:36:00,05:36:00,124,1,0,0
4198972,05:38:00,05:38:00,121,2,0,0
4198972,05:40:00,05:40:00,120,3,0,0
4198972,05:42:00,05:42:00,118,4,0,0
4198972,05:45:00,05:45:00,116,5,0,0
4198972,05:49:00,05:49:00,115,6,0,0
4198972,05:52:00,05:52:00,114,7,0,0
4198972,05:56:00,05:56:00,112,8,0,0
4198972,05:59:00,05:59:00,111,9,0,0
4198972,06:02:00,06:02:00,110,10,0,0
4198972,06:05:00,06:05:00,108,11,0,0
4198972,06:08:00,06:08:00,106,12,0,0
4198972,06:11:00,06:11:00,105,13,0,0
4198972,06:20:00,06:20:00,56,14,1,0
4198972,06:27:00,06:27:00,4,15,1,0
4198972,06:37:00,06:37:00,1,16,0,0
4198974,05:57:00,05:57:00,124,1,0,0
4198974,05:59:00,05:59:00,121,2,0,0
4198974,06:01:00,06:01:00,120,3,0,0
4198974,06:04:00,06:04:00,118,4,0,0
4198974,06:07:00,06:07:00,116,5,0,0
4198974,06:11:00,06:11:00,115,6,0,0
4198974,06:14:00,06:14:00,114,7,0,0
4198974,06:17:00,06:17:00,112,8,0,0
4198974,06:20:00,06:20:00,111,9,0,0
4198974,06:23:00,06:23:00,110,10,0,0
4198974,06:27:00,06:27:00,108,11,0,0
4198974,06:30:00,06:30:00,106,12,0,0
4198974,06:33:00,06:33:00,105,13,0,0
4198974,06:41:00,06:41:00,56,14,1,0
4198974,06:48:00,06:48:00,4,15,1,0
4198974,06:59:00,06:59:00,1,16,0,0
4198976,06:17:00,06:17:00,124,1,0,0
4198976,06:19:00,06:19:00,121,2,0,0
4198976,06:21:00,06:21:00,120,3,0,0
4198976,06:24:00,06:24:00,118,4,0,0
4198976,06:27:00,06:27:00,116,5,0,0
4198976,06:31:00,06:31:00,115,6,0,0
4198976,06:34:00,06:34:00,114,7,0,0
4198976,06:37:00,06:37:00,112,8,0,0
4198976,06:40:00,06:40:00,111,9,0,0
4198976,06:43:00,06:43:00,110,10,0,0
4198976,06:46:00,06:46:00,108,11,0,0
4198976,06:49:00,06:49:00,106,12,0,0
4198976,06:52:00,06:52:00,105,13,0,0
4198976,07:00:00,07:00:00,56,14,1,0
4198976,07:08:00,07:08:00,4,15,1,0
4198976,07:19:00,07:19:00,1,16,0,0
4198977,06:36:00,06:36:00,124,1,0,0
4198977,06:38:00,06:38:00,121,2,0,0
4198977,06:40:00,06:40:00,120,3,0,0
4198977,06:43:00,06:43:00,118,4,0,0
4198977,06:46:00,06:46:00,116,5,0,0
4198977,06:50:00,06:50:00,115,6,0,0
4198977,06:53:00,06:53:00,114,7,0,0
4198977,07:18:00,07:18:00,4,8,1,0
4198977,07:29:00,07:29:00,1,9,0,0
4198979,07:04:00,07:04:00,108,1,0,0
4198979,07:08:00,07:08:00,106,2,0,0
4198979,07:12:00,07:12:00,105,3,0,0
4198979,07:28:00,07:28:00,4,4,1,0
4198979,07:41:00,07:41:00,1,5,0,0
4198995,06:54:00,06:54:00,121,1,0,0
4198995,06:56:00,06:56:00,120,2,0,0
4198995,06:59:00,06:59:00,118,3,0,0
4198995,07:02:00,07:02:00,116,4,0,0
4198995,07:06:00,07:06:00,115,5,0,0
4198995,07:09:00,07:09:00,114,6,0,0
4198995,07:36:00,07:36:00,4,7,1,0
4198995,07:49:00,07:49:00,1,8,0,0
4198998,07:18:00,07:18:00,112,1,0,0
4198998,07:22:00,07:22:00,111,2,0,0
4198998,07:26:00,07:26:00,110,3,0,0
4198998,08:01:00,08:01:00,1,4,0,0
4199000,06:59:00,06:59:00,124,1,0,0
4199000,07:02:00,07:02:00,121,2,0,0
4199000,07:05:00,07:05:00,120,3,0,0
4199000,07:08:00,07:08:00,118,4,0,0
4199000,07:11:00,07:11:00,116,5,0,0
4199000,07:15:00,07:15:00,115,6,0,0
4199000,07:19:00,07:19:00,114,7,0,0
4199000,07:25:00,07:25:00,112,8,0,0
4199000,07:28:00,07:28:00,111,9,0,0
4199000,07:32:00,07:32:00,110,10,0,0
4199000,07:36:00,07:36:00,108,11,0,0
4199000,07:39:00,07:39:00,106,12,0,0
4199000,07:42:00,07:42:00,105,13,0,0
4199000,07:53:00,07:53:00,56,14,1,0
4199000,08:01:00,08:01:00,4,15,1,0
4199000,08:14:00,08:14:00,1,16,0,0
4199002,07:35:00,07:35:00,115,1,0,0
4199002,07:39:00,07:39:00,114,2,0,0
4199002,08:18:00,08:18:00,1,3,0,0
4199004,07:25:00,07:25:00,124,1,0,0
4199004,07:28:00,07:28:00,121,2,0,0
4199004,07:31:00,07:31:00,120,3,0,0
4199004,07:34:00,07:34:00,118,4,0,0
4199004,07:38:00,07:38:00,116,5,0,0
4199004,08:22:00,08:22:00,1,6,0,0
4199006,07:52:00,07:52:00,112,1,0,0
4199006,07:56:00,07:56:00,111,2,0,0
4199006,08:00:00,08:00:00,110,3,0,0
4199006,08:33:00,08:33:00,1,4,0,0
4199009,07:50:00,07:50:00,124,1,0,0
4199009,07:53:00,07:53:00,121,2,0,0
4199009,07:56:00,07:56:00,120,3,0,0
4199009,07:59:00,07:59:00,118,4,0,0
4199009,08:03:00,08:03:00,116,5,0,0
4199009,08:33:00,08:33:00,4,6,1,0
4199009,08:46:00,08:46:00,1,7,0,0
4199011,08:08:00,08:08:00,116,1,0,0
4199011,08:12:00,08:12:00,115,2,0,0
4199011,08:15:00,08:15:00,114,3,0,0
4199011,08:19:00,08:19:00,112,4,0,0
4199011,08:37:00,08:37:00,56,5,1,0
4199011,08:58:00,08:58:00,1,6,0,0
4199017,09:49:00,09:49:00,124,1,0,0
4199017,09:51:00,09:51:00,121,2,0,0
4199017,09:53:00,09:53:00,120,3,0,0
4199017,09:56:00,09:56:00,118,4,0,0
4199017,09:59:00,09:59:00,116,5,0,0
4199017,10:03:00,10:03:00,115,6,0,0
4199017,10:06:00,10:06:00,114,7,0,0
4199017,10:10:00,10:10:00,112,8,0,0
4199017,10:29:00,10:29:00,56,9,1,0
4199017,10:38:00,10:38:00,4,10,1,0
4199017,10:49:00,10:49:00,1,11,0,0
4199018,10:17:00,10:17:00,124,1,0,0
4199018,10:19:00,10:19:00,121,2,0,0
4199018,10:21:00,10:21:00,120,3,0,0
4199018,10:23:00,10:23:00,118,4,0,0
4199018,10:26:00,10:26:00,116,5,0,0
4199018,10:30:00,10:30:00,115,6,0,0
4199018,10:33:00,10:33:00,114,7,0,0
4199018,10:37:00,10:37:00,112,8,0,0
4199018,11:01:00,11:01:00,4,9,1,0
4199018,11:12:00,11:12:00,1,10,0,0
4199019,10:30:00,10:30:00,124,1,0,0
4199019,10:32:00,10:32:00,121,2,0,0
4199019,10:34:00,10:34:00,120,3,0,0
4199019,10:36:00,10:36:00,118,4,0,0
4199019,10:39:00,10:39:00,116,5,0,0
4199019,10:43:00,10:43:00,115,6,0,0
4199019,10:46:00,10:46:00,114,7,0,0
4199019,10:50:00,10:50:00,112,8,0,0
4199019,10:53:00,10:53:00,111,9,0,0
4199019,10:56:00,10:56:00,110,10,0,0
4199019,11:00:00,11:00:00,108,11,0,0
4199019,11:03:00,11:03:00,106,12,0,0
4199019,11:06:00,11:06:00,105,13,0,0
4199019,11:16:00,11:16:00,56,14,1,0
4199019,11:25:00,11:25:00,4,15,1,0
4199019,11:36:00,11:36:00,1,16,0,0
4199020,11:05:00,11:05:00,124,1,0,0
4199020,11:07:00,11:07:00,121,2,0,0
4199020,11:09:00,11:09:00,120,3,0,0
4199020,11:11:00,11:11:00,118,4,0,0
4199020,11:14:00,11:14:00,116,5,0,0
4199020,11:18:00,11:18:00,115,6,0,0
4199020,11:21:00,11:21:00,114,7,0,0
4199020,11:25:00,11:25:00,112,8,0,0
4199020,11:28:00,11:28:00,111,9,0,0
4199020,11:31:00,11:31:00,110,10,0,0
4199020,11:35:00,11:35:00,108,11,0,0
4199020,11:38:00,11:38:00,106,12,0,0
4199020,11:41:00,11:41:00,105,13,0,0
4199020,11:51:00,11:51:00,56,14,1,0
4199020,12:00:00,12:00:00,4,15,1,0
4199020,12:11:00,12:11:00,1,16,0,0
4199022,11:30:00,11:30:00,124,1,0,0
4199022,11:32:00,11:32:00,121,2,0,0
4199022,11:34:00,11:34:00,120,3,0,0
4199022,11:36:00,11:36:00,118,4,0,0
4199022,11:39:00,11:39:00,116,5,0,0
4199022,11:43:00,11:43:00,115,6,0,0
4199022,11:46:00,11:46:00,114,7,0,0
4199022,11:50:00,11:50:00,112,8,0,0
4199022,11:53:00,11:53:00,111,9,0,0
4199022,11:56:00,11:56:00,110,10,0,0
4199022,12:00:00,12:00:00,108,11,0,0
4199022,12:03:00,12:03:00,106,12,0,0
4199022,12:06:00,12:06:00,105,13,0,0
4199022,12:16:00,12:16:00,56,14,1,0
4199022,12:25:00,12:25:00,4,15,1,0
4199022,12:36:00,12:36:00,1,16,0,0
4199023,12:03:00,12:03:00,124,1,0,0
4199023,12:05:00,12:05:00,121,2,0,0
4199023,12:07:00,12:07:00,120,3,0,0
4199023,12:09:00,12:09:00,118,4,0,0
4199023,12:12:00,12:12:00,116,5,0,0
4199023,12:16:00,12:16:00,115,6,0,0
4199023,12:19:00,12:19:00,114,7,0,0
4199023,12:23:00,12:23:00,112,8,0,0
4199023,12:26:00,12:26:00,111,9,0,0
4199023,12:29:00,12:29:00,110,10,0,0
4199023,12:33:00,12:33:00,108,11,0,0
4199023,12:36:00,12:36:00,106,12,0,0
4199023,12:39:00,12:39:00,105,13,0,0
4199023,12:49:00,12:49:00,56,14,1,0
4199023,12:58:00,12:58:00,4,15,1,0
4199023,13:09:00,13:09:00,1,16,0,0
4199024,12:30:00,12:30:00,124,1,0,0
4199024,12:32:00,12:32:00,121,2,0,0
4199024,12:34:00,12:34:00,120,3,0,0
4199024,12:36:00,12:36:00,118,4,0,0
4199024,12:39:00,12:39:00,116,5,0,0
4199024,12:43:00,12:43:00,115,6,0,0
4199024,12:46:00,12:46:00,114,7,0,0
4199024,12:50:00,12:50:00,112,8,0,0
4199024,12:53:00,12:53:00,111,9,0,0
4199024,12:56:00,12:56:00,110,10,0,0
4199024,13:00:00,13:00:00,108,11,0,0
4199024,13:03:00,13:03:00,106,12,0,0
4199024,13:06:00,13:06:00,105,13,0,0
4199024,13:16:00,13:16:00,56,14,1,0
4199024,13:25:00,13:25:00,4,15,1,0
4199024,13:36:00,13:36:00,1,16,0,0
4199026,13:03:00,13:03:00,124,1,0,0
4199026,13:05:00,13:05:00,121,2,0,0
4199026,13:07:00,13:07:00,120,3,0,0
4199026,13:09:00,13:09:00,118,4,0,0
4199026,13:12:00,13:12:00,116,5,0,0
4199026,13:16:00,13:16:00,115,6,0,0
4199026,13:19:00,13:19:00,114,7,0,0
4199026,13:23:00,13:23:00,112,8,0,0
4199026,13:26:00,13:26:00,111,9,0,0
4199026,13:29:00,13:29:00,110,10,0,0
4199026,13:33:00,13:33:00,108,11,0,0
4199026,13:36:00,13:36:00,106,12,0,0
4199026,13:39:00,13:39:00,105,13,0,0
4199026,13:49:00,13:49:00,56,14,1,0
4199026,13:58:00,13:58:00,4,15,1,0
4199026,14:09:00,14:09:00,1,16,0,0
4199028,13:30:00,13:30:00,124,1,0,0
4199028,13:32:00,13:32:00,121,2,0,0
4199028,13:34:00,13:34:00,120,3,0,0
4199028,13:36:00,13:36:00,118,4,0,0
4199028,13:39:00,13:39:00,116,5,0,0
4199028,13:43:00,13:43:00,115,6,0,0
4199028,13:46:00,13:46:00,114,7,0,0
4199028,13:50:00,13:50:00,112,8,0,0
4199028,13:53:00,13:53:00,111,9,0,0
4199028,13:56:00,13:56:00,110,10,0,0
4199028,14:00:00,14:00:00,108,11,0,0
4199028,14:03:00,14:03:00,106,12,0,0
4199028,14:06:00,14:06:00,105,13,0,0
4199028,14:16:00,14:16:00,56,14,1,0
4199028,14:25:00,14:25:00,4,15,1,0
4199028,14:36:00,14:36:00,1,16,0,0
4199030,14:03:00,14:03:00,124,1,0,0
4199030,14:05:00,14:05:00,121,2,0,0
4199030,14:07:00,14:07:00,120,3,0,0
4199030,14:09:00,14:09:00,118,4,0,0
4199030,14:12:00,14:12:00,116,5,0,0
4199030,14:16:00,14:16:00,115,6,0,0
4199030,14:19:00,14:19:00,114,7,0,0
4199030,14:23:00,14:23:00,112,8,0,0
4199030,14:26:00,14:26:00,111,9,0,0
4199030,14:29:00,14:29:00,110,10,0,0
4199030,14:33:00,14:33:00,108,11,0,0
4199030,14:36:00,14:36:00,106,12,0,0
4199030,14:39:00,14:39:00,105,13,0,0
4199030,14:49:00,14:49:00,56,14,1,0
4199030,14:58:00,14:58:00,4,15,1,0
4199030,15:09:00,15:09:00,1,16,0,0
4199032,14:30:00,14:30:00,124,1,0,0
4199032,14:32:00,14:32:00,121,2,0,0
4199032,14:34:00,14:34:00,120,3,0,0
4199032,14:36:00,14:36:00,118,4,0,0
4199032,14:39:00,14:39:00,116,5,0,0
4199032,14:43:00,14:43:00,115,6,0,0
4199032,14:46:00,14:46:00,114,7,0,0
4199032,14:50:00,14:50:00,112,8,0,0
4199032,14:53:00,14:53:00,111,9,0,0
4199032,14:56:00,14:56:00,110,10,0,0
4199032,15:00:00,15:00:00,108,11,0,0
4199032,15:03:00,15:03:00,106,12,0,0
4199032,15:06:00,15:06:00,105,13,0,0
4199032,15:16:00,15:16:00,56,14,1,0
4199032,15:25:00,15:25:00,4,15,1,0
4199032,15:36:00,15:36:00,1,16,0,0
4199033,15:03:00,15:03:00,124,1,0,0
4199033,15:05:00,15:05:00,121,2,0,0
4199033,15:07:00,15:07:00,120,3,0,0
4199033,15:09:00,15:09:00,118,4,0,0
4199033,15:12:00,15:12:00,116,5,0,0
4199033,15:16:00,15:16:00,115,6,0,0
4199033,15:19:00,15:19:00,114,7,0,0
4199033,15:23:00,15:23:00,112,8,0,0
4199033,15:26:00,15:26:00,111,9,0,0
4199033,15:29:00,15:29:00,110,10,0,0
4199033,15:33:00,15:33:00,108,11,0,0
4199033,15:36:00,15:36:00,106,12,0,0
4199033,15:39:00,15:39:00,105,13,0,0
4199033,15:49:00,15:49:00,56,14,1,0
4199033,15:58:00,15:58:00,4,15,1,0
4199033,16:09:00,16:09:00,1,16,0,0
4199035,15:31:00,15:31:00,124,1,0,0
