route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
17,3,2866,"NEWARK PENN STATION",0,"5718",1249
17,3,2867,"NEWARK PENN STATION",0,"5416",1250
17,3,2868,"NEWARK PENN STATION",0,"5404",1251
17,3,2869,"NEWARK PENN STATION",0,"5454",1252
17,3,2870,"NEWARK PENN STATION",0,"5456",1253
17,3,2871,"NEWARK PENN STATION",0,"5458",1254
17,3,2872,"NEWARK PENN STATION",0,"5422",1255
17,3,2873,"NEWARK PENN STATION",0,"5434",1256
17,3,2874,"NEWARK PENN STATION",0,"5438",1257
17,3,2875,"NEWARK PENN STATION",0,"5432",1258
17,3,2876,"NEWARK PENN STATION",0,"5440",1259
17,3,2877,"NEWARK PENN STATION",0,"5448",1260
17,3,2878,"NEWARK PENN STATION",0,"5450",1261
17,3,2879,"NEWARK PENN STATION",0,"5452",1262
17,3,2880,"NEWARK PENN STATION",0,"5408",1263
17,3,2881,"NEWARK PENN STATION",0,"5420",1264
17,3,2882,"NEWARK PENN STATION",0,"5444",1265
17,3,2883,"HOBOKEN",0,"2406",1266
17,3,2884,"NEWARK PENN STATION",0,"5426",1267
17,3,2885,"NEWARK PENN STATION",0,"5730",1268
17,3,2886,"NEWARK PENN STATION",0,"5736",1269
17,3,2887,"NEWARK PENN STATION",0,"5742",1270
17,3,2888,"NEWARK PENN STATION",0,"5746",1271
17,3,2889,"NEWARK PENN STATION",0,"5902",1272
17,4,2890,"NEWARK PENN STATION",0,"5506",1273
17,4,2891,"NEWARK PENN STATION",0,"5508",1274
17,4,2892,"NEWARK PENN STATION",0,"5512",1275
17,4,2893,"NEWARK PENN STATION",0,"5516",1276
17,4,2894,"NEWARK PENN STATION",0,"5518",1277
17,4,2895,"NEWARK PENN STATION",0,"5520",1278
17,4,2896,"NEWARK PENN STATION",0,"5530",1279
17,4,2897,"NEWARK PENN STATION",0,"5532",1280
17,4,2898,"NEWARK PENN STATION",0,"5534",1281
17,4,2899,"NEWARK PENN STATION",0,"5536",1282
17,4,2900,"NEWARK PENN STATION",0,"5538",1283
17,4,2901,"NEWARK PENN STATION",0,"5540",1284
17,4,2902,"NEWARK PENN STATION",0,"5522",1285
17,4,2903,"NEWARK PENN STATION",0,"5524",1286
17,4,2904,"NEWARK PENN STATION",0,"5526",1287
17,4,2905,"NEWARK PENN STATION",0,"5528",1288
17,4,2906,"NEWARK PENN STATION",0,"5510",1289
17,4,2907,"NEWARK PENN STATION",0,"5514",1290
17,6,2908,"RARITAN",1,"8551",1291
17,12,2909,"RARITAN",1,"5501",1292
17,7,2910,"RARITAN",1,"5503",1293
17,13,2911,"RARITAN",1,"5401",1294
17,3,2912,"HIGH BRIDGE",1,"5743",1295
17,3,2913,"RARITAN",1,"5445",1296
17,3,2914,"HIGH BRIDGE",1,"5737",1297
17,3,2915,"RARITAN",1,"5415",1298
17,3,2916,"RARITAN",1,"5421",1299
17,3,2917,"RARITAN",1,"5423",1300
17,3,2918,"RARITAN",1,"5435",1301
17,3,2919,"RARITAN",1,"5441",1302
17,3,2920,"RARITAN",1,"5409",1303
17,3,2921,"RARITAN",1,"5427",1304
17,3,2922,"RARITAN",1,"5431",1305
17,3,2923,"RARITAN",1,"5439",1306
17,3,2924,"RARITAN",1,"5447",1307
17,3,2925,"RARITAN",1,"5451",1308
17,3,2926,"RARITAN",1,"5455",1309
17,3,2927,"RARITAN",1,"5413",1310
17,3,2928,"HIGH BRIDGE",1,"5725",1311
17,3,2929,"HIGH BRIDGE",1,"5749",1312
17,3,2930,"HIGH BRIDGE",1,"5757",1313
17,3,2931,"HIGH BRIDGE",1,"5711",1314
17,3,2932,"HIGH BRIDGE",1,"5719",1315
17,3,2933,"HIGH BRIDGE",1,"5729",1316
17,3,2934,"HIGH BRIDGE",1,"5733",1317
17,3,2935,"HIGH BRIDGE",1,"5753",1318
17,4,2936,"RARITAN",1,"5511",1319
17,4,2937,"RARITAN",1,"5513",1320
17,4,2938,"RARITAN",1,"5515",1321
17,4,2939,"RARITAN",1,"5517",1322
17,4,2940,"RARITAN",1,"5519",1323
17,4,2941,"RARITAN",1,"5521",1324
17,4,2942,"RARITAN",1,"5523",1325
17,4,2943,"RARITAN",1,"5525",1326
17,4,2944,"RARITAN",1,"5527",1327
17,4,2945,"RARITAN",1,"5529",1328
17,4,2946,"RARITAN",1,"5533",1329
17,4,2947,"RARITAN",1,"5537",1330
17,4,2948,"RARITAN",1,"5539",1331
17,4,2949,"RARITAN",1,"5541",1332
17,4,2950,"RARITAN",1,"5543",1333
17,4,2951,"RARITAN",1,"5531",1334
17,4,2952,"RARITAN",1,"5535",1335
17,3,2953,"RARITAN",1,"5403",1336
18,17,2954,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1337
18,17,2955,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1337
18,17,2956,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1337
18,17,2957,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1337
18,17,2958,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1337
18,17,2959,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1337
18,17,2960,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1337
18,17,2961,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1337
18,17,2962,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1337
18,17,2963,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1337
18,17,2964,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1337
18,17,2965,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1337
18,17,2966,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1337
18,17,2967,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1337
18,17,2968,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1337
18,17,2969,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1337
18,17,2970,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1337
18,17,2971,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1337
18,17,2972,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1337
18,17,2973,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1337
18,17,2974,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1337
18,17,2975,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1337
18,17,2976,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1337
18,17,2977,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1337
18,17,2978,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1337
18,17,2979,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1337
18,17,2980,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1337
18,17,2981,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1337
18,17,2982,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1337
18,17,2983,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1337
18,17,2984,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1337
18,17,2985,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1337
18,17,2986,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1337
18,17,2987,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1337
18,17,2988,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1337
18,17,2989,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1337
18,17,2990,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1338
18,17,2991,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1338
18,17,2992,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1339
18,17,2993,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1339
18,17,2994,"RvLN TRENTON",1,"343RL001",1340
18,17,2995,"RvLN TRENTON",1,"343RL002",1340
18,17,2996,"RvLN TRENTON",1,"343RL004",1340
18,17,2997,"RvLN TRENTON",1,"343RL006",1340
18,17,2998,"RvLN TRENTON",1,"343RL003",1340
18,17,2999,"RvLN TRENTON",1,"343RL005",1340
18,17,3000,"RvLN TRENTON",1,"343RL001",1340
18,17,3001,"RvLN TRENTON",1,"343RL002",1340
18,17,3002,"RvLN TRENTON",1,"343RL004",1340
18,17,3003,"RvLN TRENTON",1,"343RL006",1340
18,17,3004,"RvLN TRENTON",1,"343RL003",1340
18,17,3005,"RvLN TRENTON",1,"343RL005",1340
18,17,3006,"RvLN TRENTON",1,"343RL001",1340
18,17,3007,"RvLN TRENTON",1,"343RL002",1340
18,17,3008,"RvLN TRENTON",1,"343RL004",1340
18,17,3009,"RvLN TRENTON",1,"343RL006",1340
18,17,3010,"RvLN TRENTON",1,"343RL003",1340
18,17,3011,"RvLN TRENTON",1,"343RL005",1340
18,17,3012,"RvLN TRENTON",1,"343RL001",1340
18,17,3013,"RvLN TRENTON",1,"343RL002",1340
18,17,3014,"RvLN TRENTON",1,"343RL004",1340
18,17,3015,"RvLN TRENTON",1,"343RL006",1340
18,17,3016,"RvLN TRENTON",1,"343RL003",1340
18,17,3017,"RvLN TRENTON",1,"343RL005",1340
18,17,3018,"RvLN TRENTON",1,"343RL001",1340
18,17,3019,"RvLN TRENTON",1,"343RL002",1340
18,17,3020,"RvLN TRENTON",1,"343RL004",1340
18,17,3021,"RvLN TRENTON",1,"343RL006",1340
18,17,3022,"RvLN TRENTON",1,"343RL003",1340
18,17,3023,"RvLN TRENTON",1,"343RL005",1340
18,17,3024,"RvLN TRENTON",1,"343RL001",1340
18,17,3025,"RvLN TRENTON",1,"343RL002",1340
18,17,3026,"RvLN TRENTON",1,"343RL004",1340
18,17,3027,"RvLN TRENTON",1,"343RL006",1340
18,17,3028,"RvLN TRENTON",1,"343RL003",1340
18,17,3029,"RvLN TRENTON",1,"343RL005",1340
18,17,3030,"RvLN TRENTON",1,"343RL001",1340
18,18,3031,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1341
18,18,3032,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1341
18,18,3033,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1341
18,18,3034,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1341
18,18,3035,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1341
18,18,3036,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1341
